Date,Hour,Rentals_Count,Temperature_C,Humidity_pct,Wind_Speed_ms,Visibility_m,Solar_Radiation_MJm2,Rainfall_mm,Season,Holiday,Functioning_Day,Library_Branch,Top_Category,Membership_Type,Day_of_Week,Month,Day,Is_Peak_Hour,Temperature_Bin,Is_Weekend
2024-02-05,17,56.0,20.4,54.3,4.4,1969.0,2.1,0.0,Winter,No,Yes,Al Rawdah Branch,Business,Walk-In,Monday,2,5,1,Cool,0
2024-02-05,18,46.0,19.4,55.6,2.1,1927.0,1.65,0.0,Winter,No,Yes,Al Hamra Branch,Science,Regular,Monday,2,5,1,Cool,0
2024-02-05,22,40.0,18.5,36.5,2.2,1321.0,0.0,0.0,Winter,No,Yes,Downtown Central,Fiction,Premium,Monday,2,5,0,Cool,0
2024-02-06,8,21.0,21.5,50.6,7.4,1314.0,3.45,0.0,Winter,No,Yes,Corniche Kiosk,Science,Walk-In,Tuesday,2,6,0,Cool,0
2024-02-06,10,63.0,23.1,52.0,6.9,1571.0,0.53,0.0,Winter,No,Yes,Al Rawdah Branch,Arabic Literature,Premium,Tuesday,2,6,1,Cool,0
2024-02-06,16,66.0,27.0,50.1,3.7,881.0,0.01,0.0,Winter,No,Yes,Al Hamra Branch,History,Premium,Tuesday,2,6,1,Warm,0
2024-02-06,17,71.0,23.2,55.4,3.7,1216.0,1.89,0.0,Winter,No,Yes,University Branch,Fiction,Walk-In,Tuesday,2,6,1,Cool,0
2024-02-06,18,55.0,24.3,56.6,6.6,1103.0,0.23,0.0,Winter,No,Yes,Al Rawdah Branch,Business,Walk-In,Tuesday,2,6,1,Cool,0
2024-02-06,20,31.0,22.4,66.2,2.0,1489.0,0.0,0.0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Student,Tuesday,2,6,0,Cool,0
2024-02-06,21,24.0,22.7,62.8,2.0,1037.0,0.0,0.0,Winter,No,Yes,Corniche Kiosk,Fiction,Student,Tuesday,2,6,0,Cool,0
2024-02-06,22,44.0,22.8,56.5,5.2,865.0,0.0,0.0,Winter,No,Yes,Al Hamra Branch,Children,Student,Tuesday,2,6,0,Cool,0
2024-02-07,8,44.0,19.8,66.9,5.0,1142.0,1.47,0.0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Student,Wednesday,2,7,0,Cool,0
2024-02-07,9,30.0,18.2,45.1,1.2,838.0,0.75,0.0,Winter,No,Yes,Corniche Kiosk,History,Student,Wednesday,2,7,1,Cool,0
2024-02-07,10,65.0,32.2,66.8,6.4,1349.0,0.37,0.0,Nan,No,Yes,University Branch,Technology,Walk-In,Wednesday,2,7,1,Warm,0
2024-02-07,11,74.0,21.9,47.5,6.5,1351.0,2.45,0.0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Student,Wednesday,2,7,1,Cool,0
2024-02-07,12,69.0,23.2,55.2,5.9,1315.0,0.32,0.0,Winter,No,Yes,Downtown Central,History,Premium,Wednesday,2,7,0,Cool,0
2024-02-07,15,84.0,22.6,46.0,6.4,1446.0,1.6,0.0,Winter,No,Yes,Downtown Central,History,Student,Wednesday,2,7,0,Cool,0
2024-02-07,18,78.0,19.5,69.4,5.0,1384.0,0.17,0.0,Winter,No,Yes,University Branch,Technology,Student,Wednesday,2,7,1,Cool,0
2024-02-07,19,41.0,32.2,48.2,2.0,1146.0,0.0,0.0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Premium,Wednesday,2,7,1,Warm,0
2024-02-07,21,36.0,20.0,45.2,6.1,969.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Fiction,Premium,Wednesday,2,7,0,Cool,0
2024-02-07,22,16.0,17.5,48.8,2.7,1388.0,0.0,4.2,Winter,No,Yes,Al Hamra Branch,Children,Student,Wednesday,2,7,0,Cool,0
2024-02-08,8,64.0,23.4,68.3,2.1,1627.0,0.28,0.0,Winter,No,Yes,University Branch,Arabic Literature,Student,Thursday,2,8,0,Cool,0
2024-02-08,10,72.0,26.2,57.7,5.8,1630.0,3.19,0.0,Winter,No,Yes,Al Rawdah Branch,Fiction,Premium,Thursday,2,8,1,Warm,0
2024-02-08,13,52.0,26.8,41.6,1.1,1885.0,2.38,0.0,Winter,No,Yes,Al Rawdah Branch,Business,Regular,Thursday,2,8,0,Warm,0
2024-02-08,15,81.0,28.0,66.7,4.0,1229.0,2.42,0.0,Winter,No,Yes,University Branch,Fiction,Student,Thursday,2,8,0,Warm,0
2024-02-08,16,36.0,26.5,55.9,3.0,1388.0,1.12,0.0,Winter,No,Yes,Corniche Kiosk,Children,Walk-In,Thursday,2,8,1,Warm,0
2024-02-08,17,57.0,26.1,52.2,4.0,952.0,1.57,0.0,Winter,No,Yes,Al Rawdah Branch,History,Walk-In,Thursday,2,8,1,Warm,0
2024-02-08,18,117.0,25.1,61.8,3.6,1399.0,3.39,0.0,Winter,No,Yes,Downtown Central,Children,Student,Thursday,2,8,1,Warm,0
2024-02-08,19,54.0,26.2,53.9,3.3,1826.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Walk-In,Thursday,2,8,1,Warm,0
2024-02-08,22,38.0,22.4,43.4,7.6,1561.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Science,Regular,Thursday,2,8,0,Cool,0
2024-02-09,8,35.0,23.7,48.0,6.1,940.0,1.47,0.0,Winter,Yes,Yes,Al Rawdah Branch,Science,Student,Friday,2,9,0,Cool,1
2024-02-09,11,53.0,23.5,68.0,6.6,1484.0,2.33,0.0,Winter,Yes,Yes,Al Rawdah Branch,Technology,Nan,Friday,2,9,1,Cool,1
2024-02-09,13,25.0,28.7,67.9,2.7,1438.0,1.88,0.0,Winter,Yes,Yes,Corniche Kiosk,History,Student,Friday,2,9,0,Warm,1
2024-02-09,14,36.0,26.4,65.4,4.9,1297.0,1.69,0.0,Winter,Yes,Yes,Al Rawdah Branch,Arabic Literature,Regular,Friday,2,9,0,Warm,1
2024-02-09,15,31.0,26.4,55.0,0.9,1185.0,0.85,1.1,Nan,Yes,Yes,Al Hamra Branch,Children,Student,Friday,2,9,0,Warm,1
2024-02-09,16,22.0,27.2,47.2,2.3,1593.0,0.85,0.0,Winter,Yes,Yes,Corniche Kiosk,Science,Walk-In,Friday,2,9,1,Warm,1
2024-02-09,17,65.0,24.7,45.5,0.5,801.0,2.75,0.0,Winter,Yes,Yes,University Branch,Business,Regular,Friday,2,9,1,Cool,1
2024-02-09,18,51.0,24.3,78.5,3.1,1241.0,1.63,0.0,Winter,Yes,Yes,Al Rawdah Branch,Science,Regular,Friday,2,9,1,Cool,1
2024-02-09,22,21.0,23.5,39.6,3.7,949.0,0.0,0.0,Winter,Yes,Yes,Al Hamra Branch,Technology,Premium,Friday,2,9,0,Cool,1
2024-02-10,8,49.0,21.0,62.6,1.4,1074.0,0.58,0.0,Winter,No,Yes,University Branch,Fiction,Student,Saturday,2,10,0,Cool,1
2024-02-10,11,29.0,22.4,59.0,5.2,1830.0,0.19,0.0,Winter,No,Yes,Corniche Kiosk,History,Regular,Saturday,2,10,1,Cool,1
2024-02-10,12,30.0,26.8,48.0,1.3,1968.0,0.63,2.9,Winter,No,Yes,Corniche Kiosk,Technology,Regular,Saturday,2,10,0,Warm,1
2024-02-10,13,67.0,24.7,62.9,7.2,1871.0,2.83,0.0,Winter,No,Yes,University Branch,Arabic Literature,Premium,Saturday,2,10,0,Cool,1
2024-02-10,14,50.0,24.4,37.3,3.3,1018.0,0.83,0.3,Winter,No,Yes,Downtown Central,Technology,Regular,Saturday,2,10,0,Cool,1
2024-02-10,17,34.0,23.6,51.2,4.8,851.0,0.67,0.0,Winter,No,Yes,Corniche Kiosk,Non-Fiction,Regular,Saturday,2,10,1,Cool,1
2024-02-10,18,38.0,22.5,63.3,6.5,1037.0,0.13,4.1,Winter,No,Yes,Al Rawdah Branch,Fiction,Walk-In,Saturday,2,10,1,Cool,1
2024-02-10,20,43.0,21.8,42.5,7.4,1945.0,0.0,0.0,Winter,No,Yes,University Branch,Technology,Regular,Saturday,2,10,0,Cool,1
2024-02-11,9,85.0,26.3,51.6,2.3,966.0,0.95,0.0,Winter,No,Yes,University Branch,Business,Premium,Sunday,2,11,1,Warm,0
2024-02-11,10,50.0,26.7,73.4,7.4,1420.0,0.67,0.0,Winter,No,Yes,Al Hamra Branch,History,Walk-In,Sunday,2,11,1,Warm,0
2024-02-11,11,57.0,27.6,57.7,4.1,958.0,1.73,0.0,Winter,No,Yes,Al Hamra Branch,History,Premium,Sunday,2,11,1,Warm,0
2024-02-11,12,65.0,29.8,61.7,3.1,1479.0,1.78,0.0,Winter,No,Yes,University Branch,Fiction,Regular,Sunday,2,11,0,Warm,0
2024-02-11,15,29.0,29.0,50.1,4.3,1542.0,3.13,0.0,Winter,No,Yes,Corniche Kiosk,Children,Walk-In,Sunday,2,11,0,Warm,0
2024-02-11,16,110.0,30.5,42.1,6.4,1053.0,2.85,0.0,Winter,No,Yes,University Branch,History,Student,Sunday,2,11,1,Warm,0
2024-02-11,17,84.0,27.4,56.9,2.8,1205.0,3.43,0.0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Student,Sunday,2,11,1,Warm,0
2024-02-11,18,103.0,27.7,67.8,5.5,1821.0,0.65,0.0,Winter,No,Yes,University Branch,History,Student,Sunday,2,11,1,Warm,0
2024-02-11,19,79.0,28.4,43.5,5.6,1510.0,0.0,0.0,Winter,No,Yes,University Branch,Non-Fiction,Regular,Sunday,2,11,1,Warm,0
2024-02-11,20,35.0,25.2,63.6,3.9,1860.0,0.0,0.0,Winter,No,Yes,Al Hamra Branch,Children,Regular,Sunday,2,11,0,Warm,0
2024-02-11,21,58.0,25.7,45.2,4.9,1654.0,0.0,0.0,Winter,No,Yes,University Branch,Fiction,Premium,Sunday,2,11,0,Warm,0
2024-02-11,22,64.0,24.7,59.7,3.0,1982.0,0.0,0.0,Winter,No,Yes,Downtown Central,Non-Fiction,Student,Sunday,2,11,0,Cool,0
2024-02-12,9,55.0,18.0,71.1,0.5,1588.0,3.16,0.0,Winter,No,Yes,Al Rawdah Branch,Science,Premium,Monday,2,12,1,Cool,0
2024-02-12,10,50.0,20.3,45.9,4.1,1985.0,2.81,0.0,Winter,No,Yes,Al Rawdah Branch,Fiction,Walk-In,Monday,2,12,1,Cool,0
2024-02-12,11,34.0,19.1,38.8,5.2,1359.0,1.07,0.0,Winter,No,Yes,Corniche Kiosk,Fiction,Premium,Monday,2,12,1,Cool,0
2024-02-12,12,60.0,22.4,50.0,5.7,1203.0,0.52,0.9,Winter,No,Yes,Downtown Central,Non-Fiction,Premium,Monday,2,12,0,Cool,0
2024-02-12,13,64.0,24.0,50.8,5.6,1061.0,2.97,0.0,Winter,No,Yes,University Branch,Fiction,Walk-In,Monday,2,12,0,Cool,0
2024-02-12,14,67.0,22.5,62.8,6.4,942.0,2.77,0.0,Winter,No,Yes,University Branch,Business,Regular,Monday,2,12,0,Cool,0
2024-02-12,15,37.0,21.6,58.4,7.2,1406.0,0.76,0.0,Winter,No,Yes,Al Rawdah Branch,Technology,Walk-In,Monday,2,12,0,Cool,0
2024-02-12,17,78.0,18.9,60.2,2.7,1784.0,1.95,0.0,Winter,No,Yes,University Branch,Fiction,Regular,Monday,2,12,1,Cool,0
2024-02-12,19,91.0,20.6,51.4,6.9,1256.0,0.0,0.0,Winter,No,Yes,Downtown Central,History,Premium,Monday,2,12,1,Cool,0
2024-02-12,20,26.0,16.6,64.4,0.9,1418.0,0.0,0.0,Winter,No,Yes,University Branch,Technology,Walk-In,Monday,2,12,0,Cool,0
2024-02-12,21,43.0,19.3,50.6,7.0,1280.0,0.0,0.0,Winter,No,Yes,Downtown Central,Arabic Literature,Premium,Monday,2,12,0,Cool,0
2024-02-12,22,22.0,19.2,52.0,5.5,1308.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Technology,Walk-In,Monday,2,12,0,Cool,0
2024-02-13,8,29.0,21.2,39.7,4.8,1506.0,0.74,0.0,Winter,No,Yes,Corniche Kiosk,Non-Fiction,Student,Tuesday,2,13,0,Cool,0
2024-02-13,9,30.0,23.7,60.3,2.7,1618.0,0.93,0.0,Winter,No,Yes,Corniche Kiosk,Technology,Walk-In,Tuesday,2,13,1,Cool,0
2024-02-13,10,94.0,25.1,54.0,3.0,1506.0,0.16,0.0,Winter,No,Yes,Downtown Central,Children,Student,Tuesday,2,13,1,Warm,0
2024-02-13,12,68.0,27.5,38.9,4.6,1774.0,2.17,0.0,Winter,No,Yes,University Branch,Science,Regular,Tuesday,2,13,0,Warm,0
2024-02-13,13,28.0,26.9,53.2,7.6,1007.0,1.92,0.0,Winter,No,Yes,Corniche Kiosk,Fiction,Walk-In,Tuesday,2,13,0,Warm,0
2024-02-13,14,55.0,28.0,36.4,7.8,1747.0,0.24,0.0,Winter,No,Yes,Al Hamra Branch,Children,Student,Tuesday,2,13,0,Warm,0
2024-02-13,15,39.0,26.5,58.4,5.0,995.0,1.24,0.0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Walk-In,Tuesday,2,13,0,Warm,0
2024-02-13,19,74.0,25.2,73.7,2.3,1904.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,History,Student,Tuesday,2,13,1,Warm,0
2024-02-13,20,40.0,21.5,65.0,6.3,1256.0,0.0,0.0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Premium,Tuesday,2,13,0,Cool,0
2024-02-13,22,24.0,23.6,71.5,3.9,1344.0,0.0,0.0,Winter,No,Yes,Corniche Kiosk,Science,Student,Tuesday,2,13,0,Cool,0
2024-02-14,9,41.0,20.6,53.5,5.4,1251.0,1.6,0.0,Winter,No,Yes,Al Hamra Branch,Business,Walk-In,Wednesday,2,14,1,Cool,0
2024-02-14,12,85.0,27.5,50.4,1.5,1532.0,3.18,0.0,Winter,No,Yes,University Branch,Technology,Student,Wednesday,2,14,0,Warm,0
2024-02-14,14,53.0,27.2,65.6,1.4,1399.0,1.38,0.0,Winter,No,Yes,Al Rawdah Branch,Technology,Premium,Wednesday,2,14,0,Warm,0
2024-02-14,15,74.0,25.6,64.5,5.8,1825.0,2.47,0.0,Winter,No,Yes,Downtown Central,Science,Regular,Wednesday,2,14,0,Warm,0
2024-02-14,16,71.0,27.1,39.7,2.5,1602.0,0.83,0.0,Winter,No,Yes,Al Rawdah Branch,Business,Premium,Wednesday,2,14,1,Warm,0
2024-02-14,17,45.0,32.2,73.0,4.1,1440.0,0.69,0.0,Winter,No,Yes,Corniche Kiosk,Children,Student,Wednesday,2,14,1,Warm,0
2024-02-14,18,92.0,23.4,49.9,7.6,1080.0,2.63,0.0,Winter,No,Yes,Downtown Central,Arabic Literature,Regular,Wednesday,2,14,1,Cool,0
2024-02-14,21,23.0,22.7,71.9,3.7,1283.0,0.0,1.2,Winter,No,Yes,University Branch,Fiction,Walk-In,Wednesday,2,14,0,Cool,0
2024-02-15,9,72.0,25.9,49.4,7.3,1581.0,3.13,0.0,Winter,No,Yes,Al Hamra Branch,Children,Student,Thursday,2,15,1,Warm,0
2024-02-15,11,82.0,28.7,56.7,1.0,1615.0,2.08,0.0,Winter,No,Yes,University Branch,History,Regular,Thursday,2,15,1,Warm,0
2024-02-15,12,58.0,32.2,51.2,2.9,1757.0,0.57,0.0,Winter,No,Yes,University Branch,Children,Walk-In,Thursday,2,15,0,Warm,0
2024-02-15,14,76.0,31.3,65.0,1.9,869.0,0.78,0.0,Winter,No,Yes,Downtown Central,Arabic Literature,Premium,Thursday,2,15,0,Warm,0
2024-02-15,15,32.0,29.6,64.7,7.5,1459.0,1.38,0.0,Winter,No,Yes,Corniche Kiosk,Science,Regular,Thursday,2,15,0,Warm,0
2024-02-15,18,40.0,27.7,59.9,1.7,1033.0,2.51,0.0,Winter,No,Yes,Corniche Kiosk,Children,Regular,Thursday,2,15,1,Warm,0
2024-02-15,20,45.0,24.7,52.1,5.8,1062.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Children,Premium,Thursday,2,15,0,Cool,0
2024-02-16,9,55.0,25.2,77.0,1.7,868.0,0.24,0.0,Winter,Yes,Yes,Downtown Central,Fiction,Walk-In,Friday,2,16,1,Warm,1
2024-02-16,10,28.0,26.7,59.7,4.6,1978.0,2.64,0.0,Winter,Yes,Yes,Corniche Kiosk,Non-Fiction,Regular,Friday,2,16,1,Warm,1
2024-02-16,11,49.0,28.2,61.5,2.4,1916.0,0.37,0.0,Winter,Yes,Yes,University Branch,Science,Walk-In,Friday,2,16,1,Warm,1
2024-02-16,14,54.0,28.5,69.0,7.5,1716.0,1.79,0.0,Winter,Yes,Yes,Downtown Central,History,Premium,Friday,2,16,0,Warm,1
2024-02-16,16,52.0,31.1,65.8,7.5,1785.0,1.76,0.0,Winter,Yes,Yes,Al Hamra Branch,Non-Fiction,Premium,Friday,2,16,1,Warm,1
2024-02-16,17,51.0,26.1,57.7,5.4,876.0,2.68,0.0,Winter,Yes,Yes,Al Hamra Branch,Arabic Literature,Regular,Friday,2,16,1,Warm,1
2024-02-16,19,34.0,25.4,39.9,3.4,1749.0,0.0,0.0,Nan,Yes,Yes,Al Hamra Branch,History,Walk-In,Friday,2,16,1,Warm,1
2024-02-16,21,10.0,23.8,60.0,1.7,910.0,0.0,2.9,Winter,Yes,Yes,Corniche Kiosk,Technology,Premium,Friday,2,16,0,Cool,1
2024-02-17,8,46.0,20.1,67.6,2.2,1993.0,1.37,0.0,Winter,No,Yes,Downtown Central,Fiction,Regular,Saturday,2,17,0,Cool,1
2024-02-17,9,87.0,21.0,68.3,5.3,914.0,1.59,0.0,Winter,No,Yes,Downtown Central,Fiction,Student,Saturday,2,17,1,Cool,1
2024-02-17,11,47.0,22.0,72.2,2.1,937.0,1.66,3.4,Winter,No,Yes,Al Rawdah Branch,Technology,Premium,Saturday,2,17,1,Cool,1
2024-02-17,15,30.0,23.7,61.7,4.1,1770.0,2.3,0.0,Winter,No,Yes,Corniche Kiosk,Science,Student,Saturday,2,17,0,Cool,1
2024-02-17,18,55.0,21.9,59.9,4.1,1419.0,0.67,0.0,Winter,No,Yes,Al Hamra Branch,Technology,Premium,Saturday,2,17,1,Cool,1
2024-02-17,21,29.0,21.4,59.4,4.2,999.0,0.0,0.0,Winter,No,Yes,Al Hamra Branch,Science,Regular,Saturday,2,17,0,Cool,1
2024-02-18,9,33.0,19.2,44.6,6.9,980.0,1.16,0.0,Nan,No,Yes,Corniche Kiosk,Science,Student,Sunday,2,18,1,Cool,0
2024-02-18,10,46.0,20.5,69.4,1.9,1502.0,1.35,0.0,Winter,No,Yes,Al Hamra Branch,Children,Regular,Sunday,2,18,1,Cool,0
2024-02-18,15,36.0,24.8,68.9,6.4,1275.0,1.04,0.0,Nan,No,Yes,Corniche Kiosk,Non-Fiction,Nan,Sunday,2,18,0,Cool,0
2024-02-18,18,68.0,20.7,64.7,7.4,1752.0,2.71,0.0,Winter,No,Yes,University Branch,Business,Walk-In,Sunday,2,18,1,Cool,0
2024-02-18,19,43.0,21.2,61.0,6.3,1968.0,0.0,0.0,Winter,No,Yes,Al Hamra Branch,Technology,Walk-In,Sunday,2,18,1,Cool,0
2024-02-18,21,19.0,20.3,71.0,7.3,1353.0,0.0,0.0,Winter,No,Yes,Corniche Kiosk,History,Premium,Sunday,2,18,0,Cool,0
2024-02-19,9,62.0,19.4,65.2,3.8,1309.0,1.98,0.0,Winter,No,Yes,Downtown Central,Arabic Literature,Walk-In,Monday,2,19,1,Cool,0
2024-02-19,11,74.0,21.5,54.4,2.0,1754.0,1.03,0.5,Winter,No,Yes,Downtown Central,Science,Premium,Monday,2,19,1,Cool,0
2024-02-19,12,28.0,21.9,47.0,2.3,1770.0,1.65,0.0,Winter,No,Yes,Corniche Kiosk,Fiction,Regular,Monday,2,19,0,Cool,0
2024-02-19,16,57.0,23.8,49.3,6.2,1499.0,3.19,0.0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Walk-In,Monday,2,19,1,Cool,0
2024-02-19,17,51.0,19.7,52.2,1.9,1007.0,1.85,0.0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Regular,Monday,2,19,1,Cool,0
2024-02-19,18,79.0,20.3,68.3,6.0,968.0,2.0,0.0,Winter,No,Yes,University Branch,Children,Regular,Monday,2,19,1,Cool,0
2024-02-19,19,53.0,19.9,69.3,3.8,886.0,0.0,0.0,Winter,No,Yes,Al Hamra Branch,Fiction,Premium,Monday,2,19,1,Cool,0
2024-02-19,20,33.0,19.0,54.5,5.9,1846.0,0.0,0.0,Winter,No,Yes,University Branch,Technology,Walk-In,Monday,2,19,0,Cool,0
2024-02-20,8,22.0,20.8,51.2,1.4,884.0,0.94,0.0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Nan,Tuesday,2,20,0,Cool,0
2024-02-20,10,67.0,22.9,44.7,1.0,1957.0,3.22,0.0,Winter,No,Yes,Al Hamra Branch,Technology,Student,Tuesday,2,20,1,Cool,0
2024-02-20,11,28.0,22.2,75.5,7.0,1012.0,0.48,0.0,Winter,No,Yes,Corniche Kiosk,Children,Walk-In,Tuesday,2,20,1,Cool,0
2024-02-20,14,71.0,25.6,53.8,3.5,1686.0,3.02,0.0,Winter,No,Yes,University Branch,Non-Fiction,Regular,Tuesday,2,20,0,Warm,0
2024-02-20,16,61.0,25.9,48.6,6.7,1437.0,1.53,0.0,Winter,No,Yes,Al Hamra Branch,History,Regular,Tuesday,2,20,1,Warm,0
2024-02-20,18,91.0,23.6,40.6,3.7,1545.0,2.45,0.0,Winter,No,Yes,University Branch,Technology,Regular,Tuesday,2,20,1,Cool,0
2024-02-20,19,68.0,22.5,57.0,5.3,1975.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,History,Premium,Tuesday,2,20,1,Cool,0
2024-02-20,21,48.0,20.3,70.9,5.6,1405.0,0.0,0.0,Winter,No,Yes,University Branch,Science,Student,Tuesday,2,20,0,Cool,0
2024-02-20,22,32.0,19.6,76.4,4.9,1014.0,0.0,0.0,Winter,No,Yes,Downtown Central,Technology,Regular,Tuesday,2,20,0,Cool,0
2024-02-21,8,38.0,22.9,45.6,6.6,1339.0,1.98,0.0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Regular,Wednesday,2,21,0,Cool,0
2024-02-21,10,32.0,23.5,44.1,2.4,870.0,0.45,0.0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Regular,Wednesday,2,21,1,Cool,0
2024-02-21,11,83.0,24.8,46.2,7.8,889.0,1.94,0.0,Winter,No,Yes,University Branch,History,Regular,Wednesday,2,21,1,Cool,0
2024-02-21,12,82.0,27.0,60.4,3.8,897.0,1.64,0.0,Winter,No,Yes,University Branch,Children,Student,Wednesday,2,21,0,Warm,0
2024-02-21,14,36.0,26.0,69.8,2.8,1310.0,1.37,0.0,Winter,No,Yes,Corniche Kiosk,Children,Premium,Wednesday,2,21,0,Warm,0
2024-02-21,17,44.0,24.7,53.7,1.9,1197.0,3.24,0.0,Winter,No,Yes,Downtown Central,Children,Student,Wednesday,2,21,1,Cool,0
2024-02-21,18,88.0,22.6,64.8,3.9,1674.0,0.47,0.0,Winter,No,Yes,Downtown Central,Arabic Literature,Regular,Wednesday,2,21,1,Cool,0
2024-02-21,19,96.0,24.7,49.1,2.6,1675.0,0.0,0.0,Winter,No,Yes,University Branch,Science,Student,Wednesday,2,21,1,Cool,0
2024-02-21,20,42.0,22.5,69.5,5.1,916.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Science,Premium,Wednesday,2,21,0,Cool,0
2024-02-21,21,39.0,22.4,70.1,6.8,1637.0,0.0,0.0,Winter,No,Yes,University Branch,Children,Walk-In,Wednesday,2,21,0,Cool,0
2024-02-21,22,31.0,21.8,72.5,4.5,837.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Children,Premium,Wednesday,2,21,0,Cool,0
2024-02-23,8,29.0,24.1,52.4,1.1,1523.0,2.6,0.0,Winter,Yes,Yes,Al Hamra Branch,Children,Premium,Friday,2,23,0,Cool,1
2024-02-23,9,45.0,23.7,62.4,1.1,1345.0,1.59,0.0,Winter,Yes,Yes,University Branch,Arabic Literature,Walk-In,Friday,2,23,1,Cool,1
2024-02-23,11,77.0,27.9,43.3,5.8,1126.0,2.81,0.0,Winter,Yes,Yes,Downtown Central,Fiction,Regular,Friday,2,23,1,Warm,1
2024-02-23,12,46.0,30.8,48.2,4.1,1892.0,1.43,0.0,Winter,Yes,Yes,Downtown Central,History,Regular,Friday,2,23,0,Warm,1
2024-02-23,13,44.0,31.1,71.9,7.2,1765.0,1.24,0.0,Winter,Yes,Yes,University Branch,History,Regular,Friday,2,23,0,Warm,1
2024-02-23,14,28.0,29.5,45.0,2.7,849.0,1.81,3.6,Winter,Yes,Yes,Al Hamra Branch,Business,Walk-In,Friday,2,23,0,Warm,1
2024-02-23,16,76.0,30.9,60.2,5.8,1792.0,0.09,0.0,Winter,Yes,Yes,Downtown Central,History,Premium,Friday,2,23,1,Warm,1
2024-02-23,17,69.0,27.8,37.2,3.4,1515.0,0.7,0.0,Winter,Yes,Yes,Downtown Central,Non-Fiction,Walk-In,Friday,2,23,1,Warm,1
2024-02-23,21,18.0,24.9,76.5,1.5,1441.0,0.0,0.0,Winter,Yes,Yes,Al Hamra Branch,Non-Fiction,Regular,Friday,2,23,0,Cool,1
2024-02-23,22,10.0,23.5,69.4,4.0,1157.0,0.0,2.7,Winter,Yes,Yes,Corniche Kiosk,Fiction,Regular,Friday,2,23,0,Cool,1
2024-02-24,8,50.0,20.5,47.9,2.4,962.0,0.85,0.0,Winter,No,Yes,University Branch,History,Student,Saturday,2,24,0,Cool,1
2024-02-24,9,42.0,17.6,70.2,2.0,1675.0,1.87,0.0,Winter,No,Yes,Al Rawdah Branch,Technology,Regular,Saturday,2,24,1,Cool,1
2024-02-24,10,63.0,21.1,72.4,5.3,1159.0,1.085,0.0,Winter,No,Yes,University Branch,Fiction,Regular,Saturday,2,24,1,Cool,1
2024-02-24,11,35.0,20.9,68.8,4.3,1399.0,0.04,0.0,Winter,No,Yes,Al Hamra Branch,Children,Nan,Saturday,2,24,1,Cool,1
2024-02-24,12,73.0,24.0,60.2,3.2,1049.0,2.02,0.0,Winter,No,Yes,Downtown Central,Arabic Literature,Premium,Saturday,2,24,0,Cool,1
2024-02-24,14,49.0,24.4,68.6,3.3,881.0,3.38,0.0,Winter,No,Yes,Al Hamra Branch,History,Student,Saturday,2,24,0,Cool,1
2024-02-24,15,71.0,23.9,68.9,2.7,989.0,3.44,0.0,Winter,No,Yes,University Branch,Children,Premium,Saturday,2,24,0,Cool,1
2024-02-24,18,53.0,21.5,40.7,1.8,933.0,1.23,0.0,Winter,No,Yes,Al Rawdah Branch,Fiction,Walk-In,Saturday,2,24,1,Cool,1
2024-02-24,19,48.0,21.3,69.7,2.3,1563.0,0.0,2.1,Winter,No,Yes,University Branch,Arabic Literature,Walk-In,Saturday,2,24,1,Cool,1
2024-02-24,20,31.0,19.7,70.7,1.8,1628.0,0.0,0.0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Premium,Saturday,2,24,0,Cool,1
2024-02-24,21,10.0,32.2,50.2,7.4,1144.0,0.0,0.0,Winter,No,Yes,Corniche Kiosk,Technology,Walk-In,Saturday,2,24,0,Warm,1
2024-02-24,22,9.0,18.1,76.8,6.0,1898.0,0.0,0.9,Winter,No,Yes,Corniche Kiosk,Children,Premium,Saturday,2,24,0,Cool,1
2024-02-25,8,37.0,24.7,52.0,1.4,1494.0,2.64,0.0,Winter,No,Yes,Al Hamra Branch,Technology,Regular,Sunday,2,25,0,Cool,0
2024-02-25,10,68.0,25.4,67.2,3.0,1798.0,0.46,0.0,Winter,No,Yes,Downtown Central,Children,Walk-In,Sunday,2,25,1,Warm,0
